       137      0.00   2770.00 CH4      total
Cross section:
Lambda = 23.6-250 A  
   Lukirskii, A. P., Brytov, I. A., Zimkina, T. M. (1964)
   Opt. Spektr. (Engl. Trans.) 17, 234
Lambda = 160-1000 A
   Rustgi, O. P. (1964)
   J. Opt. Soc. Am. 54, 464
Lambda = 773.-1370. A
   Ditchburn, R. W. (1955)
   Proc. Roy. Soc. London 229a, 44 
Lambda = 951.9-1306.0 A
   Sun, H., Weissler, G. L. (1955)
   J. Chem. Phys. 23, 1160 
Lambda = 1380.-1600. A
   Mount, G. H., Moos, H. W. (1978)
   Astrophys. J. (Letters) 224, l35
  
      1.00  1.00E-21
     23.60  2.60E-19
     31.60  5.30E-19
     39.80  1.00E-18
     42.70  1.30E-18
     40.00  5.90E-20
     63.00  1.50E-19
    100.00  3.70E-19
    158.00  1.30E-18
    250.00  3.70E-18
    278.00  4.00E-18
    303.70  4.00E-18
    358.40  1.17E-17
    363.00  9.80E-18
    374.00  1.31E-17
    418.80  1.68E-17
    434.00  1.61E-17
    452.00  1.96E-17
    459.60  1.82E-17
    475.00  1.97E-17
    508.40  2.30E-17
    525.80  2.38E-17
    529.50  2.16E-17
    533.60  2.12E-17
    539.00  2.50E-17
    555.00  2.50E-17
    574.70  2.97E-17
    580.70  2.79E-17
    599.60  3.13E-17
    604.20  2.98E-17
    616.30  3.41E-17
    629.30  3.52E-17
    637.30  3.53E-17
    660.30  3.66E-17
    661.90  3.56E-17
    671.40  3.78E-17
    671.60  3.96E-17
    679.40  3.61E-17
    685.80  3.94E-17
    688.40  4.04E-17
    698.50  3.78E-17
    718.50  4.20E-17
    746.40  4.14E-17
    764.00  4.77E-17
    769.30  4.30E-17
    773.00  4.62E-17
    796.70  4.74E-17
    806.00  4.70E-17
    827.00  4.82E-17
    833.00  4.85E-17
    840.00  4.75E-17
    843.80  5.20E-17
    850.60  5.10E-17
    858.30  5.12E-17
    871.10  5.24E-17
    875.50  5.07E-17
    878.70  5.10E-17
    883.10  5.10E-17
    887.40  5.20E-17
    906.00  4.95E-17
    916.00  4.65E-17
    919.80  5.17E-17
    932.10  5.20E-17
    945.00  5.46E-17
    951.90  5.60E-17
    954.80  5.60E-17
    955.50  5.60E-17
    958.50  6.00E-17
    961.50  5.60E-17
    977.00  4.40E-17
    978.00  4.10E-17
    979.80  4.10E-17
    988.80  3.36E-17
    989.80  3.80E-17
    991.50  2.91E-17
   1025.00  3.30E-17
   1036.30  3.10E-17
   1037.00  2.95E-17
   1065.90  3.10E-17
   1071.80  3.20E-17
   1084.60  2.70E-17
   1084.90  2.62E-17
   1085.50  2.91E-17
   1134.40  1.75E-17
   1135.00  1.89E-17
   1152.00  1.84E-17
   1152.10  1.89E-17
   1175.50  2.30E-17
   1176.40  2.51E-17
   1176.50  1.70E-17
   1183.00  2.30E-17
   1184.50  2.00E-17
   1189.00  1.61E-17
   1199.50  1.90E-17
