        57      0.00  13500.00 CH3OH    total
Lambda = 1200.-2053. A
   Salahub, D. R., Sandorfy, C. (1971)
   Chem. Phys. Lett. 8, 71
Threshold:
Lambda = 7000. A
   Assumed dissociation limit, since the solar flux is limited to just beyond that value.
   Heats of formation give 13000. A.
  
      1.00  1.00E-23
    200.00  1.00E-22
    400.00  1.00E-19
    600.00  2.50E-17
    800.00  3.00E-17
    970.00  2.10E-17
    976.00  2.00E-17
   1000.00  1.70E-17
   1006.00  3.00E-17
   1100.00  2.10E-17
   1143.00  1.70E-17
   1199.00  1.30E-17
   1208.00  1.40E-17
   1229.00  1.30E-17
   1256.00  1.40E-17
   1269.00  1.40E-17
   1287.00  1.50E-17
   1351.00  7.00E-18
   1364.00  6.50E-18
   1368.00  6.00E-18
   1389.00  3.50E-18
   1393.00  3.30E-18
   1399.00  3.30E-18
   1412.00  3.00E-18
   1418.00  3.20E-18
   1435.00  4.00E-18
   1447.00  4.20E-18
   1456.00  7.00E-18
   1468.00  6.50E-18
   1479.00  1.25E-17
   1488.00  7.00E-18
   1499.00  1.20E-17
   1520.00  4.00E-18
   1522.00  3.50E-18
   1548.00  5.00E-18
   1565.00  6.00E-18
   1570.00  8.00E-18
   1575.00  7.00E-18
   1582.00  8.00E-18
   1587.00  1.00E-17
   1592.00  9.00E-18
   1597.00  6.00E-18
   1605.00  1.05E-17
   1623.00  2.00E-18
   1639.00  8.00E-19
   1667.00  3.50E-19
   1695.00  4.00E-19
   1754.00  5.00E-19
   1818.00  6.00E-19
   1852.00  6.00E-19
   1923.00  3.00E-19
   2000.00  5.00E-20
   2053.00  2.00E-21
   2053.01  1.00E-22
   3150.00  1.00E-23
   3150.01  1.00E-24
  13500.00  1.00E-25
  4 
         8      0.00   3150.00 CH3OH    CH3/OH   63 26
Branching ratio:  
   Porter, R. B., Noyes, Jr. W. A. (1959)
   J. Am. Chem. Soc. 81, 2307
Threshold:
   For dissociation
Lambda = 3150. A
   Dissociation limit from heat of formation
  
      1.00  0.00E 00
    200.00  6.00E-03
    400.00  1.50E-02
    600.00  4.00E-02
    800.00  5.00E-02
   3150.00  5.00E-02
   3150.01  0.00E 00
  13500.00  0.00E 00
        12      0.00   1143.00 CH3OH    CH3OH+   50  2
Scaled from H2O/H2O+ threshold 
Threshold:  
Lambda = 1143. A
   Salahub, D. R., Sandorfy, C. (1971)
   Chem. Phys. Lett. 8, 71

      1.00  2.00E-01
    200.00  2.10E-01
    400.00  2.50E-01
    600.00  3.10E-01
    800.00  3.60E-01
    970.00  6.77E-01
    976.00  7.00E-01
   1000.00  8.14E-01
   1006.00  8.13E-01
   1100.00  8.00E-01
   1143.00  0.00E 00
  13500.00  0.00E 00
        10      0.00   1006.00 CH3OH    CH3O+H   55 40
Scaled from H2O/H2O+ threshold 
Threshold:
   Field, F. H., Franklin, J. L. (1970)
   Electron Impact Phenomena, Academic Press, New York, London

      1.00  3.00E-01
    200.00  2.95E-01
    400.00  2.88E-01
    600.00  2.60E-01
    800.00  2.40E-01
    970.00  1.75E-01
    976.00  1.60E-01
   1000.00  3.60E-02
   1006.00  0.00E 00
  13500.00  0.00E 00
         8      0.00    976.00 CH3OH    H2CO+H2  56 40
Scaled from H2O/H2O+ threshold 
Threshold:
   Field, F. H., Franklin, J. L. (1970)
   Electron Impact Phenomena, Academic Press, New York, London
  
      1.00  5.00E-01
    200.00  4.89E-01
    400.00  4.47E-01
    600.00  3.90E-01
    800.00  3.10E-01
    970.00  2.80E-02
    976.00  0.00E 00
  13500.00  0.00E 00
         0      0.00  13500.00 CH3OH    H2CO/H2  62 26
***
